time,dcBusVoltage
419.092, 108.5
419.199, 108.5
419.305, 109.1999969
419.412, 109.8999939
419.519, 110.2999954
419.63, 110.0999985
419.742, 109.6999969
419.853, 109.5999985
419.961, 109.5999985
420.071, 110.1999969
420.18, 110.5
420.287, 110.0999985
420.393, 109.5
420.5, 109.5999985
420.612, 109.6999969
420.718, 109.2999954
420.827, 109.5999985
420.934, 109.2999954
421.043, 109.3999939
421.15, 109.5
421.254, 109.2999954
421.36, 109.1999969
421.47, 109.2999954
421.579, 109.3999939
421.689, 109.2999954
421.798, 109.1999969
421.907, 109.2999954
422.017, 109.2999954
422.128, 109.2999954
422.235, 109.2999954
422.344, 109.3999939
422.451, 109.3999939
422.557, 109.2999954
422.666, 109.3999939
422.773, 109.3999939
422.864, 109.3999939
422.973, 109.1999969
423.083, 109.1999969
423.192, 109.2999954
423.299, 109.2999954
423.408, 109.1999969
423.518, 109.2999954
423.624, 109.2999954
423.734, 109.2999954
423.84, 109.1999969
423.931, 109.1999969
424.037, 109.1999969
424.144, 109.2999954
424.248, 109.0999985
424.359, 109.0999985
424.469, 109.1999969
424.575, 109.1999969
424.682, 109.2999954
424.786, 109.1999969
424.89, 109.1999969
424.994, 109.2999954
425.1, 109.2999954
425.207, 109.1999969
425.317, 109.1999969
425.426, 109.1999969
425.535, 109.1999969
425.644, 109.0999985
425.751, 109.0999985
425.86, 109.1999969
425.953, 109.1999969
426.062, 109.1999969
426.171, 109.1999969
426.281, 109.1999969
426.391, 109.2999954
426.5, 109.1999969
426.606, 109.1999969
426.716, 109.1999969
426.822, 109.1999969
426.931, 109.1999969
427.041, 109.0999985
427.147, 109.0999985
427.257, 109.1999969
427.366, 109.0999985
427.478, 109.0999985
427.587, 109.0999985
427.696, 109.0999985
427.806, 109
427.913, 109
428.019, 109
428.129, 109
428.238, 108.8999939
428.345, 108.7999954
428.451, 108.7999954
428.561, 108.6999969
428.67, 108.6999969
428.78, 108.6999969
428.889, 108.6999969
428.996, 108.7999954
429.102, 108.6999969
429.195, 108.6999969
429.304, 108.5999985
429.41, 108.5999985
429.517, 108.6999969
429.628, 108.5999985
429.737, 108.5999985
429.843, 108.5999985
429.955, 108.5999985
430.062, 108.6999969
430.174, 108.6999969
430.281, 108.5999985
430.39, 108.6999969
430.499, 108.6999969
430.606, 108.5999985
430.715, 108.5999985
430.824, 108.5
430.932, 108.2999954
431.038, 108.3999939
431.148, 108.3999939
431.254, 108.1999969
431.363, 108.1999969
431.47, 108.0999985
431.58, 108.0999985
431.689, 108.0999985
431.795, 108.0999985
431.902, 108.0999985
432.008, 108.0999985
432.099, 108.0999985
432.206, 107.8999939
432.315, 107.8999939
432.421, 108
432.528, 107.8999939
432.637, 107.8999939
432.741, 107.8999939
432.845, 107.8999939
432.957, 107.8999939
433.064, 110.6999969
433.176, 112.5999985
433.282, 113.3999939
433.392, 113.6999969
433.498, 113.7999954
433.608, 113.7999954
433.714, 113.8999939
433.821, 113.8999939
433.927, 114
434.034, 114
434.138, 114.0999985
434.247, 114
434.356, 114.0999985
434.463, 114.0999985
434.57, 114.0999985
434.674, 114.1999969
434.78, 114.1999969
434.889, 114.1999969
434.996, 114.2999954
435.106, 114.2999954
435.215, 114.2999954
435.318, 114.2999954
435.428, 114.2999954
435.532, 114.2999954
435.642, 114.3999939
435.751, 114.3999939
435.86, 114.3999939
435.967, 114.5
436.077, 114.5
436.183, 114.3999939
436.29, 114.5
436.401, 114.5
436.511, 114.5
436.617, 114.5
436.708, 114.5
436.814, 114.5999985
436.921, 114.5
437.027, 114.5999985
437.134, 114.5999985
437.24, 114.5999985
437.347, 114.5999985
437.458, 114.5999985
437.564, 114.5999985
437.671, 114.5999985
437.778, 114.5999985
437.89, 114.6999969
437.999, 114.5999985
438.108, 114.6999969
438.218, 114.6999969
438.327, 114.6999969
438.436, 114.6999969
438.543, 114.6999969
438.649, 114.5999985
438.756, 113.8999939
438.863, 113.5999985
438.97, 113.5
439.082, 113.2999954
439.191, 113.0999985
439.298, 112.6999969
439.407, 111.8999939
439.519, 111.1999969
439.628, 110.5
439.733, 110.1999969
439.839, 110.2999954
439.946, 110.1999969
440.055, 110.0999985
440.164, 110
440.273, 109.8999939
440.383, 109.8999939
440.492, 109.7999954
440.602, 109.7999954
440.714, 109.5999985
440.818, 109.5
440.929, 109.3999939
441.036, 109.3999939
441.143, 109.2999954
441.252, 109.2999954
441.361, 109.1999969
441.471, 109.0999985
441.577, 109.0999985
441.686, 109
441.796, 108.8999939
441.905, 108.7999954
442.014, 108.7999954
442.121, 108.6999969
442.23, 108.5999985
442.335, 108.5999985
442.441, 108.5
442.55, 108.3999939
442.659, 108.3999939
442.766, 108.3999939
442.872, 108.2999954
442.976, 108.2999954
443.086, 108.1999969
443.192, 108.0999985
443.302, 108.0999985
443.413, 108.0999985
443.523, 108.0999985
443.627, 108
443.739, 108
443.845, 107.8999939
443.952, 107.8999939
444.061, 107.7999954
444.165, 107.7999954
444.274, 107.7999954
444.384, 107.7999954
444.494, 107.7999954
444.6, 107.7999954
444.709, 107.7999954
444.816, 107.7999954
444.925, 107.6999969
445.032, 107.6999969
445.141, 107.5999985
445.251, 107.5
445.36, 107.5
445.467, 107.5999985
445.576, 107.5
445.686, 107.5
445.795, 107.3999939
445.902, 107.3999939
446.009, 107.5
446.115, 107.3999939
446.221, 107.3999939
446.331, 107.5
446.44, 107.5
446.546, 107.5999985
446.65, 107.5
446.757, 107.5999985
446.863, 107.5999985
446.97, 107.5
447.077, 107.5999985
447.183, 107.5999985
447.287, 107.6999969
447.397, 107.6999969
447.506, 107.6999969
447.613, 107.5999985
447.721, 107.5
447.828, 107.5999985
447.937, 107.5999985
448.044, 107.6999969
448.151, 107.5999985
448.26, 107.6999969
448.369, 107.7999954
448.476, 107.8999939
448.58, 108
448.692, 108
448.801, 108
448.908, 108
449.02, 108.1999969
449.126, 108.2999954
449.228, 108.2999954
449.334, 108.2999954
449.441, 108.3999939
449.547, 108.3999939
449.654, 108.3999939
449.76, 108.3999939
449.867, 108.5
449.976, 108.5
450.083, 108.5999985
450.193, 108.6999969
450.299, 108.6999969
450.408, 108.7999954
450.515, 108.7999954
450.621, 109
450.728, 109
450.84, 109
450.949, 109.0999985
451.058, 109.1999969
451.167, 109.0999985
451.277, 109.1999969
451.384, 109.1999969
451.493, 109.2999954
451.602, 109.2999954
451.709, 109.3999939
451.816, 109.3999939
451.925, 110.6999969
452.032, 112.5
452.138, 113.1999969
452.245, 113.3999939
452.354, 113.5
452.466, 113.5999985
452.578, 113.5999985
452.687, 113.6999969
452.794, 113.7999954
452.901, 113.7999954
453.01, 113.7999954
453.116, 113.8999939
453.223, 113.8999939
453.332, 113.8999939
453.439, 113.8999939
453.545, 113.8999939
453.655, 113.8999939
453.764, 114
453.871, 114
453.978, 114.0999985
454.084, 114.0999985
454.191, 114.0999985
454.3, 114.0999985
454.41, 114.0999985
454.516, 114.0999985
454.628, 114.0999985
454.734, 114.1999969
454.846, 114.0999985
454.95, 114.1999969
455.06, 114.1999969
455.169, 114.1999969
455.278, 114.1999969
455.39, 114.2999954
455.499, 114.2999954
455.606, 114.2999954
455.713, 114.2999954
455.821, 114.2999954
455.932, 114.2999954
456.038, 114.2999954
456.147, 114.2999954
456.257, 114.3999939
456.363, 114.3999939
456.471, 114.3999939
456.58, 114.3999939
456.689, 114.2999954
456.799, 114.2999954
456.909, 114.0999985
457.02, 113.8999939
457.129, 113.7999954
457.235, 113.7999954
457.326, 113.5999985
457.435, 113
457.541, 112.3999939
457.645, 112.2999954
457.758, 112.1999969
457.867, 111.8999939
457.976, 111.6999969
458.086, 111.6999969
458.195, 111.6999969
458.301, 111.5999985
458.408, 111.3999939
458.518, 111.2999954
458.627, 111.5
458.736, 111.2999954
458.843, 111.2999954
458.955, 111.2999954
459.061, 111.3999939
459.168, 111.2999954
459.275, 111.2999954
459.381, 111.2999954
459.487, 111.2999954
459.597, 111.2999954
459.703, 111.1999969
459.815, 111.1999969
459.925, 111.0999985
460.037, 111.0999985
460.144, 111.0999985
460.25, 111.0999985
460.357, 111
460.469, 111
460.578, 110.8999939
460.687, 110.8999939
460.797, 112.6999969
460.903, 113.6999969
461.013, 114.0999985
461.12, 114.1999969
461.224, 114.2999954
461.327, 114.2999954
461.437, 114.2999954
461.543, 114.2999954
461.645, 114.2999954
461.751, 114.2999954
461.863, 114.3999939
461.975, 114.3999939
462.082, 114.3999939
462.191, 114.3999939
462.3, 114.5
462.409, 114.3999939
462.519, 114.5
462.625, 114.5
462.734, 114.5
462.838, 114.5
462.945, 114.5
463.054, 114.5
463.158, 114.2999954
463.262, 114.3999939
463.368, 114.0999985
463.475, 113.5999985
463.585, 112.8999939
463.694, 112.3999939
463.804, 112.1999969
463.913, 111.6999969
464.023, 111.2999954
464.135, 111.1999969
464.244, 111.0999985
464.356, 111.0999985
464.466, 111.0999985
464.572, 111
464.678, 110.7999954
464.782, 110.7999954
464.891, 110.5999985
465.001, 110.7999954
465.11, 110.6999969
465.217, 110.3999939
465.326, 110.5
465.432, 110.5
465.539, 110.3999939
465.646, 110.2999954
465.752, 110.1999969
465.864, 110.1999969
465.973, 110.0999985
466.083, 110.0999985
466.192, 110
466.301, 110
466.405, 109.8999939
466.515, 109.7999954
466.621, 109.7999954
466.728, 109.6999969
466.837, 109.5999985
466.946, 109.5
467.056, 109.3999939
467.162, 109.3999939
467.274, 109.2999954
467.384, 109.1999969
467.49, 109.1999969
467.597, 109.1999969
467.706, 109.0999985
467.813, 109
467.92, 109
468.029, 108.8999939
468.138, 108.7999954
468.245, 108.7999954
468.351, 108.7999954
468.458, 108.5999985
468.567, 108.5999985
468.677, 108.5999985
468.786, 108.5
468.893, 108.3999939
468.999, 108.3999939
469.106, 108.3999939
469.212, 108.3999939
469.316, 108.2999954
469.423, 108.3999939
469.529, 108.2999954
469.638, 108.2999954
469.745, 108.1999969
469.854, 108.2999954
469.961, 108.1999969
470.067, 108.0999985
470.177, 108.1999969
470.286, 108.0999985
470.393, 108.0999985
470.502, 108.0999985
470.611, 108
470.715, 108
470.825, 108
470.936, 107.8999939
471.046, 107.8999939
471.155, 108
471.262, 107.8999939
471.368, 108
471.477, 107.8999939
471.589, 108
471.698, 107.8999939
471.789, 108
471.895, 108
472.007, 108
472.116, 108.0999985
472.226, 108.1999969
472.335, 108.1999969
472.447, 108.1999969
472.554, 108.2999954
472.663, 108.2999954
472.769, 108.3999939
472.873, 108.5
472.98, 108.5
473.089, 108.5
473.198, 108.5999985
473.308, 108.5999985
473.417, 108.6999969
473.527, 108.6999969
473.636, 108.7999954
473.745, 108.7999954
473.855, 109
473.961, 109
474.065, 109.0999985
474.174, 109.0999985
474.283, 109.0999985
474.385, 109.0999985
474.491, 109.0999985
474.601, 109.0999985
474.71, 109.0999985
474.817, 109.1999969
474.926, 109.1999969
475.035, 109.1999969
475.145, 109.3999939
475.254, 109.3999939
475.36, 109.3999939
475.47, 109.3999939
475.561, 109.5
475.667, 109.5
475.776, 109.3999939
475.88, 109.5
475.99, 109.5
476.098, 109.5999985
476.205, 109.5999985
476.315, 109.5999985
476.421, 109.5
476.531, 109.5999985
476.637, 109.6999969
476.739, 109.6999969
476.845, 109.6999969
476.952, 109.6999969
477.061, 109.6999969
477.167, 109.7999954
477.274, 109.6999969
477.386, 109.6999969
477.493, 109.6999969
477.6, 109.6999969
477.706, 109.7999954
477.815, 109.6999969
477.924, 109.7999954
478.029, 109.6999969
478.135, 109.7999954
478.242, 109.7999954
478.348, 109.7999954
478.458, 109.7999954
478.567, 109.8999939
478.673, 109.8999939
478.78, 109.8999939
478.886, 109.8999939
478.998, 109.8999939
479.111, 109.8999939
479.219, 109.7999954
479.329, 109.7999954
479.438, 109.7999954
479.548, 109.7999954
479.66, 109.8999939
479.769, 109.7999954
479.873, 109.8999939
479.979, 109.7999954
480.07, 109.7999954
480.179, 109.7999954
480.283, 109.7999954
480.389, 109.8999939
480.496, 109.7999954
480.602, 109.7999954
480.707, 109.8999939
480.813, 109.7999954
480.919, 109.7999954
481.027, 109.7999954
481.137, 109.7999954
481.244, 109.6999969
481.356, 109.6999969
481.46, 109.6999969
481.553, 109.5999985
481.664, 109.6999969
481.77, 109.6999969
481.874, 109.5999985
481.983, 109.6999969
482.093, 109.5999985
482.202, 109.5
482.311, 109.5
482.421, 109.5999985
482.53, 109.5
482.642, 109.3999939
482.748, 109.3999939
482.858, 109.3999939
482.965, 109.3999939
483.071, 109.2999954
483.18, 109.2999954
483.285, 109.3999939
483.394, 109.2999954
483.498, 109.2999954
483.604, 109.1999969
483.708, 109.1999969
483.812, 109.1999969
483.919, 109.0999985
484.031, 109.0999985
484.137, 109.0999985
484.244, 109.1999969
484.35, 109.1999969
484.454, 109.1999969
484.563, 109.1999969
484.668, 109.0999985
484.774, 109.0999985
484.881, 109.0999985
484.987, 109.0999985
485.097, 109
485.207, 109.0999985
485.316, 109.0999985
485.426, 109.0999985
485.532, 109.0999985
485.639, 109
485.748, 108.8999939
485.857, 108.8999939
485.967, 108.7999954
486.078, 108.7999954
486.185, 108.7999954
486.295, 108.8999939
486.409, 108.8999939
486.519, 108.7999954
486.625, 109.1999969
486.729, 112.0999985
486.835, 112.6999969
486.945, 113.0999985
487.054, 113.2999954
487.164, 113.2999954
487.27, 113.2999954
487.374, 113.3999939
487.483, 113.3999939
487.59, 113.5
487.699, 113.5
487.809, 113.5
487.918, 113.5
488.025, 113.5
488.136, 113.5
488.243, 113.5999985
488.35, 113.5999985
488.459, 113.5999985
488.565, 113.6999969
488.656, 113.6999969
488.762, 113.6999969
488.871, 113.7999954
488.978, 113.7999954
489.085, 113.7999954
489.189, 113.7999954
489.292, 113.7999954
489.397, 113.7999954
489.509, 113.8999939
489.618, 113.8999939
489.727, 113.7999954
489.837, 113.8999939
489.943, 113.8999939
490.05, 113.8999939
490.159, 113.8999939
490.268, 113.8999939
490.378, 113.8999939
490.487, 113.8999939
490.596, 114
490.706, 114
490.815, 114
490.922, 114
491.028, 114
491.134, 114
491.238, 114
491.348, 114.0999985
491.457, 114
491.567, 114.0999985
491.679, 113.2999954
491.789, 112.8999939
491.89, 112.7999954
491.997, 112.5999985
492.103, 112.5
492.212, 112.0999985
492.316, 111.6999969
492.407, 111.5
492.515, 111.0999985
492.622, 110.3999939
492.726, 110.0999985
492.835, 110
492.942, 109.8999939
493.051, 109.7999954
493.158, 109.6999969
493.269, 109.5999985
493.376, 109.5
493.488, 109.3999939
493.598, 109.2999954
493.704, 109.2999954
493.808, 109.1999969
493.92, 109.1999969
494.029, 109.0999985
494.138, 109
494.248, 108.8999939
494.358, 108.7999954
494.466, 108.6999969
494.576, 108.5999985
494.685, 108.5999985
494.794, 108.5999985
494.904, 108.5
495.013, 108.3999939
495.123, 108.3999939
495.23, 108.1999969
495.339, 108.0999985
495.449, 108.0999985
495.558, 108
495.664, 107.8999939
495.774, 107.8999939
495.88, 107.7999954
495.987, 107.7999954
496.096, 107.6999969
496.203, 107.6999969
496.314, 107.5999985
496.424, 107.5
496.533, 107.5
496.642, 107.3999939
496.753, 107.5
496.864, 107.5
496.97, 107.5
497.079, 107.3999939
497.185, 107.3999939
497.295, 107.3999939
497.402, 107.2999954
497.511, 107.2999954
497.617, 107.2999954
497.726, 107.1999969
497.833, 107.1999969
497.945, 107.0999985
498.051, 107
498.158, 107
498.268, 106.7999954
498.375, 106.7999954
498.484, 106.7999954
498.588, 106.7999954
498.694, 106.7999954
498.804, 106.6999969
498.913, 106.7999954
499.02, 106.7999954
499.129, 106.6999969
499.236, 106.6999969
499.342, 106.5999985
499.449, 106.5999985
499.559, 106.5999985
499.662, 106.6999969
499.772, 106.8999939
499.876, 106.7999954
499.982, 106.7999954
500.092, 106.6999969
500.201, 106.6999969
500.308, 106.7999954
500.417, 106.8999939
500.524, 106.8999939
500.635, 106.8999939
500.745, 106.8999939
500.854, 107
500.964, 107
501.07, 107
501.174, 107.0999985
501.286, 107.0999985
501.393, 107.0999985
501.499, 107.0999985
501.606, 107.0999985
501.717, 107.0999985
501.824, 107.1999969
501.928, 107.1999969
502.04, 107.1999969
502.147, 107.1999969
502.254, 107.1999969
502.36, 107.2999954
502.466, 107.3999939
502.573, 107.5
502.679, 107.5
502.789, 107.3999939
502.895, 107.5
502.986, 107.5
503.095, 107.3999939
503.204, 107.3999939
503.311, 107.5999985
503.414, 107.5
503.525, 107.6999969
503.634, 107.8999939
503.743, 107.5
503.85, 108
503.959, 108.0999985
504.068, 107.5
504.178, 107.0999985
504.287, 107.2999954
504.39, 107.5
504.5, 107.5
504.609, 107.5999985
504.716, 107.5
504.823, 107.7999954
504.932, 107.6999969
505.035, 107.7999954
505.142, 107.8999939
505.249, 107.8999939
505.359, 107.7999954
505.465, 107.8999939
505.572, 108.1999969
505.681, 108.5
505.785, 108.8999939
505.894, 109.7999954
506.001, 110.6999969
506.11, 110.7999954
506.217, 110.6999969
506.323, 110.3999939
506.43, 110.0999985
506.536, 110.0999985
506.646, 109.7999954
506.752, 109.5
506.859, 109.0999985
506.971, 109.5999985
507.08, 111.5999985
507.19, 112.1999969
507.296, 112.6999969
507.4, 112.7999954
507.504, 112.8999939
507.611, 112.8999939
507.719, 113
507.826, 113
507.936, 113
508.047, 113.0999985
508.157, 113.0999985
508.268, 113.0999985
508.371, 113.0999985
508.48, 113.0999985
508.587, 113.1999969
508.694, 113.1999969
508.803, 113.1999969
508.915, 113.1999969
509.021, 113.1999969
509.128, 113.2999954
509.235, 113.2999954
509.341, 113.2999954
509.453, 113.2999954
509.562, 113.2999954
509.672, 113.2999954
509.781, 113.3999939
509.885, 113.3999939
509.994, 113.3999939
510.1, 113.3999939
510.204, 113.3999939
510.316, 113.3999939
510.423, 113.3999939
510.535, 113.3999939
510.641, 113.3999939
510.751, 113.3999939
510.86, 113.5
510.951, 113.5
511.057, 113.5
511.164, 113.5
511.27, 113.5
511.361, 113.5
511.467, 113.5
511.576, 113.5
511.683, 113.5999985
511.792, 113.5999985
511.883, 113.5999985
511.989, 113.5
512.099, 113.1999969
512.208, 113
512.318, 113
512.427, 112.7999954
512.533, 112.2999954
512.64, 111.3999939
512.744, 110.7999954
512.85, 110.5
512.958, 110.3999939
513.064, 110.0999985
513.173, 110.1999969
513.277, 110.2999954
513.384, 110.1999969
513.495, 110.1999969
513.602, 110.2999954
513.711, 110.1999969
513.818, 110.1999969
513.927, 110.1999969
514.037, 110.0999985
514.143, 110.0999985
514.253, 110
514.359, 110
514.466, 110
514.575, 109.8999939
514.685, 109.7999954
514.791, 109.7999954
514.9, 109.7999954
515.012, 109.8999939
515.122, 109.6999969
515.228, 109.6999969
515.34, 109.6999969
515.449, 109.6999969
515.554, 109.5999985
515.665, 109.5
515.775, 109.5
515.884, 109.5
515.991, 109.3999939
516.098, 109.3999939
516.204, 109.3999939
516.314, 109.2999954
516.423, 109.1999969
516.533, 109.1999969
516.643, 109.2999954
516.749, 109.1999969
516.858, 109.0999985
516.965, 109.1999969
517.072, 109.0999985
517.183, 109.0999985
517.293, 109.0999985
517.402, 109
517.511, 109
517.618, 108.8999939
517.724, 108.7999954
517.829, 108.7999954
517.938, 108.6999969
518.044, 108.6999969
518.154, 108.5999985
518.26, 108.6999969
518.37, 108.5999985
518.474, 108.6999969
518.578, 108.5999985
518.688, 108.5999985
518.794, 108.5999985
518.904, 108.5
519.01, 108.5
519.123, 108.3999939
519.229, 108.3999939
519.336, 108.3999939
519.442, 108.3999939
519.554, 108.2999954
519.666, 108.3999939
519.77, 108.2999954
519.88, 108.2999954
519.986, 108.2999954
520.093, 108.1999969
520.202, 108.1999969
520.311, 108.0999985
520.421, 108.0999985
520.527, 108
520.634, 108
520.741, 108
520.852, 108
520.962, 108
521.071, 108
521.18, 108
521.29, 108
521.399, 107.8999939
521.506, 108
521.615, 108
521.725, 107.8999939
521.831, 107.8999939
521.938, 107.8999939
522.047, 107.8999939
522.156, 107.8999939
522.265, 107.8999939
522.372, 107.8999939
522.479, 110.5999985
522.583, 111.8999939
522.689, 112.5
522.796, 112.6999969
522.907, 112.7999954
523.014, 112.7999954
523.126, 112.8999939
523.233, 112.8999939
523.339, 113
523.446, 113
523.553, 113
523.662, 113.0999985
523.769, 113
523.873, 113.0999985
523.982, 113.0999985
524.086, 113.0999985
524.192, 113.1999969
524.302, 113.1999969
524.406, 113.0999985
524.515, 113.1999969
524.624, 113.1999969
524.734, 113.1999969
524.843, 113.1999969
524.95, 113.2999954
525.059, 113.2999954
525.165, 113.2999954
525.269, 113.2999954
525.377, 113.2999954
525.483, 113.2999954
525.59, 113.0999985
525.696, 113.1999969
525.806, 113.0999985
525.912, 113.0999985
526.024, 113.0999985
526.133, 113
526.243, 112.5999985
526.352, 112.2999954
526.461, 112.0999985
526.573, 112
526.68, 111.6999969
526.789, 111.2999954
526.896, 111.0999985
527.002, 110.6999969
527.111, 110.1999969
527.218, 109.7999954
527.33, 109.6999969
527.439, 109.6999969
527.549, 109.5999985
527.659, 109.5999985
527.765, 109.5
527.871, 109.5
527.981, 109.3999939
528.087, 109.2999954
528.197, 109.1999969
528.289, 109.1999969
528.396, 109.1999969
528.505, 109.0999985
528.613, 109
528.719, 109
528.825, 109
528.932, 109
529.039, 108.8999939
529.145, 108.8999939
529.254, 108.6999969
529.345, 108.6999969
529.451, 108.6999969
529.561, 108.6999969
529.672, 108.5999985
529.778, 108.5999985
529.885, 108.5
529.991, 108.5999985
530.098, 108.5
530.205, 108.2999954
530.308, 108.3999939
530.415, 108.1999969
530.524, 108.1999969
530.631, 108.0999985
530.737, 108.1999969
530.846, 108.0999985
530.95, 108.0999985
531.057, 108
531.164, 108
531.274, 107.8999939
531.378, 107.8999939
531.485, 107.8999939
531.593, 107.8999939
531.701, 107.7999954
531.81, 107.7999954
531.916, 107.7999954
532.025, 107.6999969
532.132, 107.5999985
532.241, 107.5
532.351, 107.5
532.457, 107.5
532.548, 107.3999939
532.654, 107.2999954
532.761, 107.2999954
532.867, 107.1999969
532.971, 107.2999954
533.077, 107.1999969
533.186, 107.1999969
533.296, 107.1999969
533.402, 107.0999985
533.506, 107
533.613, 106.8999939
533.719, 107
533.829, 106.8999939
533.935, 106.8999939
534.044, 106.8999939
534.154, 106.8999939
534.26, 106.8999939
534.367, 106.7999954
534.473, 106.8999939
534.583, 106.7999954
534.689, 106.6999969
534.796, 106.6999969
534.905, 106.7999954
535.012, 106.5999985
535.121, 106.6999969
535.228, 106.6999969
535.337, 106.6999969
535.428, 106.6999969
535.534, 106.6999969
535.643, 106.5999985
535.75, 106.6999969
535.859, 106.5999985
535.966, 106.6999969
536.075, 106.5999985
536.185, 106.7999954
536.289, 106.7999954
536.395, 106.6999969
536.502, 106.5999985
536.611, 106.6999969
536.715, 106.8999939
536.828, 106.5999985
536.937, 106.5999985
537.046, 106.7999954
537.156, 106.7999954
537.262, 106.5
537.374, 106.8999939
537.483, 106.6999969
537.593, 106.7999954
537.702, 107
537.811, 106.8999939
537.92, 107
538.03, 107.0999985
538.139, 106.8999939
538.248, 107
538.359, 106.8999939
538.466, 107
538.575, 106.7999954
538.681, 107.0999985
538.788, 106.7999954
538.895, 107.5
539.002, 107.0999985
539.111, 106.6999969
539.217, 106.5
539.324, 106.1999969
539.428, 105.8999939
539.54, 106.5
539.646, 106.3999939
539.753, 106.6999969
539.86, 106.5
539.969, 106.6999969
540.077, 106.8999939
540.184, 106.7999954
540.29, 106.7999954
540.397, 106.7999954
540.503, 106.7999954
540.61, 106.8999939
540.716, 106.8999939
540.826, 107
540.932, 107.0999985
541.023, 107.1999969
541.133, 107.0999985
541.243, 107
541.352, 107.0999985
541.462, 107.1999969
541.571, 107.1999969
541.675, 107.2999954
541.781, 107.1999969
541.891, 107.2999954
541.998, 107.1999969
542.104, 107.3999939
542.21, 107.2999954
542.321, 107.3999939
542.43, 107.2999954
542.539, 107.5
542.648, 107.3999939
542.755, 107.5
542.864, 107.5
542.974, 107.5
543.08, 107.5
543.187, 107.5
543.296, 107.5
543.4, 107.5
543.507, 107.5
543.613, 107.5
543.72, 107.3999939
543.827, 107.5
543.936, 107.5
544.045, 107.5
544.149, 107.3999939
544.256, 107.3999939
544.362, 107.5
544.468, 107.5
544.578, 107.5
544.685, 107.5
544.797, 107.5999985
544.904, 107.5
545.016, 107.5
545.122, 107.3999939
545.228, 107.5
545.332, 107.5999985
545.439, 107.6999969
545.548, 107.6999969
545.652, 107.5999985
545.761, 107.5999985
545.868, 107.3999939
545.977, 107.2999954
546.084, 107.3999939
546.188, 107.2999954
546.294, 107.2999954
546.404, 107.2999954
546.511, 107.3999939
546.62, 107.3999939
546.729, 107.5
546.836, 107.5
546.94, 107.3999939
547.049, 107.3999939
547.159, 107.2999954
547.265, 107.2999954
547.372, 107.2999954
547.481, 107.2999954
547.59, 107.2999954
547.697, 107.1999969
547.801, 107.0999985
547.913, 107
548.02, 107.0999985
548.126, 107.0999985
548.235, 107.1999969
548.345, 107.1999969
548.449, 107.1999969
548.558, 107.1999969
548.667, 107.1999969
548.779, 107.0999985
548.889, 107.1999969
549.001, 107.0999985
549.107, 107.0999985
549.214, 107.0999985
549.321, 107.0999985
549.427, 107
549.533, 107
549.64, 106.7999954
549.747, 106.7999954
549.858, 106.7999954
549.965, 106.6999969
550.071, 106.7999954
550.181, 106.5999985
550.29, 106.5999985
550.397, 106.5999985
550.503, 106.6999969
550.613, 106.6999969
550.719, 106.6999969
550.823, 106.5999985
550.927, 106.5999985
551.036, 106.6999969
551.145, 106.5999985
551.25, 106.5
551.356, 106.5999985
551.466, 106.3999939
551.575, 106.3999939
551.682, 106.3999939
551.791, 106.3999939
551.9, 106.3999939
552.009, 106.3999939
552.116, 106.2999954
552.225, 106.3999939
552.334, 106.2999954
552.444, 106.1999969
552.551, 106.0999985
552.657, 106.3999939
552.766, 109.2999954
552.873, 110.6999969
552.985, 111.5
553.092, 111.6999969
553.201, 111.7999954
553.311, 111.8999939
553.42, 111.8999939
553.532, 111.8999939
553.642, 112
553.748, 112
553.855, 112
553.964, 112.0999985
554.074, 112.0999985
554.183, 112.0999985
554.29, 112.0999985
554.396, 112.1999969
554.503, 112.1999969
554.612, 112.2999954
554.722, 112.2999954
554.831, 112.2999954
554.937, 112.2999954
555.041, 112.2999954
555.151, 112.3999939
555.257, 112.2999954
555.361, 112.3999939
555.465, 112.3999939
555.572, 112.3999939
555.681, 112.3999939
555.787, 112.5
555.894, 112.5
556.001, 112.5
556.112, 112.5
556.221, 112.5
556.331, 112.5
556.438, 112.5999985
556.552, 112.5
556.659, 112.5999985
556.768, 112.5999985
556.874, 112.5999985
556.965, 112.5999985
557.072, 112.5999985
557.181, 112.5999985
557.288, 112.5999985
557.394, 112.6999969
557.506, 112.5999985
557.615, 112.6999969
557.725, 112.6999969
557.831, 112.6999969
557.941, 112.6999969
558.048, 112.6999969
558.154, 112.6999969
558.266, 112.6999969
558.375, 112.6999969
558.485, 112.7999954
558.595, 112.7999954
558.701, 112.7999954
558.807, 112.3999939
558.911, 112.1999969
559.018, 112.1999969
559.127, 111.8999939
559.236, 111.5999985
559.343, 111.2999954
559.452, 110.7999954
559.562, 110.3999939
559.668, 109.8999939
559.772, 109.3999939
559.879, 109.2999954
559.985, 109.0999985
560.092, 109
560.196, 108.7999954
560.302, 108.6999969
560.412, 108.2999954
560.518, 108.1999969
560.628, 107.8999939
560.734, 107.8999939
560.841, 107.7999954
560.951, 107.7999954
561.058, 107.6999969
561.165, 107.5999985
561.273, 107.5
561.377, 107.5999985
561.486, 107.5
561.596, 107.5
561.705, 107.3999939
561.814, 107.2999954
561.921, 107.2999954
562.027, 107.1999969
562.136, 107.1999969
562.243, 107.0999985
562.35, 107
562.459, 107
562.565, 107
562.672, 107
562.779, 106.8999939
562.885, 106.8999939
